File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001TYI	bed broadPeak	peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							847298	Richard Myers, HAIB	feb44a14128795975f3153b197ec79af		https://www.encodeproject.org/files/ENCFF001TYI/@@download/ENCFF001TYI.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF001TYJ	bed broadPeak	peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							886866	Richard Myers, HAIB	43e06571a01b40fe48958f157bee3915		https://www.encodeproject.org/files/ENCFF001TYJ/@@download/ENCFF001TYJ.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF002CHO	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE												590379	ENCODE Consortium Analysis Working Group	88dffe9237451b6aecab755ae94462fd		https://www.encodeproject.org/files/ENCFF002CHO/@@download/ENCFF002CHO.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF558QBE	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CHO	1443272	ENCODE Consortium	d298e09f01cd36f16ec8e0de2c997e29		https://www.encodeproject.org/files/ENCFF558QBE/@@download/ENCFF558QBE.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF020RXG	bam	unfiltered alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			25				ENCFF000OBE, ENCFF807MUK	2159896569	ENCODE Processing Pipeline	9a0c9d6a16eedea7fc94ebf5bf72a3b4		https://www.encodeproject.org/files/ENCFF020RXG/@@download/ENCFF020RXG.bam	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF668XIT	bam	unfiltered alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			25				ENCFF000OBB, ENCFF643CGH	1917176049	ENCODE Processing Pipeline	791acec050a3a163a47941b1671e3584		https://www.encodeproject.org/files/ENCFF668XIT/@@download/ENCFF668XIT.bam	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF726CVN	bam	unfiltered alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			25				ENCFF000OBB, ENCFF807MUK	1913984884	ENCODE Processing Pipeline	c7ce074b972201ec6a2292031d643d62		https://www.encodeproject.org/files/ENCFF726CVN/@@download/ENCFF726CVN.bam	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF865BUP	bam	alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			25				ENCFF000OBB, ENCFF807MUK	730991573	ENCODE Processing Pipeline	ea451bf9500b1027f5336de0adf709f7		https://www.encodeproject.org/files/ENCFF865BUP/@@download/ENCFF865BUP.bam	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF418NDO	bam	alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			25				ENCFF000OBB, ENCFF643CGH	734328978	ENCODE Processing Pipeline	24ff006ae8b04a65da3529f958c75f12		https://www.encodeproject.org/files/ENCFF418NDO/@@download/ENCFF418NDO.bam	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF591BQK	bam	alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			25				ENCFF000OBE, ENCFF807MUK	752226113	ENCODE Processing Pipeline	e5ae3519b6a9f8488912e3e192b6c7f6		https://www.encodeproject.org/files/ENCFF591BQK/@@download/ENCFF591BQK.bam	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF795DHE	bam	unfiltered alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			25				ENCFF000OBE, ENCFF643CGH	2163490981	ENCODE Processing Pipeline	f209dc588a699f33b81325f92743143c		https://www.encodeproject.org/files/ENCFF795DHE/@@download/ENCFF795DHE.bam	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF036AWP	bam	alignments	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			25				ENCFF000OBE, ENCFF643CGH	755210701	ENCODE Processing Pipeline	cbb8035725332d14c6dfd204116a12e3		https://www.encodeproject.org/files/ENCFF036AWP/@@download/ENCFF036AWP.bam	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF917WUN	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF416BIN, ENCFF818ZLY, ENCFF865BUP	588015247	ENCODE Processing Pipeline	1258829cfe1298a7f1f288deb982f388		https://www.encodeproject.org/files/ENCFF917WUN/@@download/ENCFF917WUN.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF297FPN	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY	622151934	ENCODE Processing Pipeline	d9de2394514dcdc495ec1c6dda995897		https://www.encodeproject.org/files/ENCFF297FPN/@@download/ENCFF297FPN.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF949LAB	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY, ENCFF865BUP	709321749	ENCODE Processing Pipeline	440daf455231100de08d07de24f69db9		https://www.encodeproject.org/files/ENCFF949LAB/@@download/ENCFF949LAB.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF644WID	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF416BIN, ENCFF818ZLY, ENCFF865BUP	345471803	ENCODE Processing Pipeline	30ce04dcb0a255d2c467c67eef495624		https://www.encodeproject.org/files/ENCFF644WID/@@download/ENCFF644WID.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF593AJA	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY	360733904	ENCODE Processing Pipeline	d05aa19c748edea25324f31f6deea27e		https://www.encodeproject.org/files/ENCFF593AJA/@@download/ENCFF593AJA.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF368HBX	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY, ENCFF865BUP	557809721	ENCODE Processing Pipeline	77e7108e74b5bee5b0b73a226ea87a96		https://www.encodeproject.org/files/ENCFF368HBX/@@download/ENCFF368HBX.bigWig	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF879SHG	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF416BIN, ENCFF818ZLY, ENCFF865BUP	6758714	ENCODE Processing Pipeline	5e93c7295b5b593f91a509b6fe23f11b		https://www.encodeproject.org/files/ENCFF879SHG/@@download/ENCFF879SHG.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF591LRS	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY	6659552	ENCODE Processing Pipeline	8c8c2d8412f808ae8d170201a02edb5d		https://www.encodeproject.org/files/ENCFF591LRS/@@download/ENCFF591LRS.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF630QJJ	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF416BIN, ENCFF591BQK, ENCFF818ZLY, ENCFF865BUP	6990535	ENCODE Processing Pipeline	b1bdc3fff65041bb6cc7077f95f3d74c		https://www.encodeproject.org/files/ENCFF630QJJ/@@download/ENCFF630QJJ.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF939BPS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF879SHG	11650298	ENCODE Processing Pipeline	a0fb0686d578a33303706d72a67eaff2		https://www.encodeproject.org/files/ENCFF939BPS/@@download/ENCFF939BPS.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF639GMF	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF591LRS	11743673	ENCODE Processing Pipeline	34f401ccc2567c2181c664065564ae80		https://www.encodeproject.org/files/ENCFF639GMF/@@download/ENCFF639GMF.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF773BJM	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF630QJJ	11683828	ENCODE Processing Pipeline	0b4184ba92ab5df218d3771d265a067e		https://www.encodeproject.org/files/ENCFF773BJM/@@download/ENCFF773BJM.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF587YZD	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF591LRS, ENCFF630QJJ, ENCFF879SHG	770947	ENCODE Processing Pipeline	2a62f1a3226d5ff0a91a3469fb6ab8e6		https://www.encodeproject.org/files/ENCFF587YZD/@@download/ENCFF587YZD.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF719TKY	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF587YZD	1791763	ENCODE Processing Pipeline	d88c6dc938191b1fb60ba91aaa945565		https://www.encodeproject.org/files/ENCFF719TKY/@@download/ENCFF719TKY.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF120VUT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF591LRS, ENCFF630QJJ, ENCFF879SHG	820085	ENCODE Processing Pipeline	bca31e848a128f562b9082c678c3ad04		https://www.encodeproject.org/files/ENCFF120VUT/@@download/ENCFF120VUT.bed.gz	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF937DJK	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF120VUT	1885804	ENCODE Processing Pipeline	9656dabb1ba82ef1e8b5e8999682a64e		https://www.encodeproject.org/files/ENCFF937DJK/@@download/ENCFF937DJK.bigBed	hg19			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF133ISK	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF289ONG, ENCFF418NDO, ENCFF862QZT	530896721	ENCODE Processing Pipeline	5900df25e364650747ab6c68c25c215d		https://www.encodeproject.org/files/ENCFF133ISK/@@download/ENCFF133ISK.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF770SHV	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF036AWP, ENCFF289ONG, ENCFF862QZT	553017377	ENCODE Processing Pipeline	b9ac3f60b8d2097215969def817a0f53		https://www.encodeproject.org/files/ENCFF770SHV/@@download/ENCFF770SHV.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF776ZUU	bigWig	signal p-value	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF036AWP, ENCFF289ONG, ENCFF418NDO, ENCFF862QZT	701914670	ENCODE Processing Pipeline	7fa36fbdaa720c065afc759ed4bb5612		https://www.encodeproject.org/files/ENCFF776ZUU/@@download/ENCFF776ZUU.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF355BAY	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF289ONG, ENCFF418NDO, ENCFF862QZT	353686926	ENCODE Processing Pipeline	f9faf2710b5ef9fdc8ecfd7e5eb176eb		https://www.encodeproject.org/files/ENCFF355BAY/@@download/ENCFF355BAY.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF340BYJ	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF036AWP, ENCFF289ONG, ENCFF862QZT	362699813	ENCODE Processing Pipeline	7bacebcbe4c99cc34b743b83e162a866		https://www.encodeproject.org/files/ENCFF340BYJ/@@download/ENCFF340BYJ.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF600UCV	bigWig	fold change over control	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF036AWP, ENCFF289ONG, ENCFF418NDO, ENCFF862QZT	558154629	ENCODE Processing Pipeline	d8ce1cf028ad690150d7391ba192a432		https://www.encodeproject.org/files/ENCFF600UCV/@@download/ENCFF600UCV.bigWig	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF409RXS	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF289ONG, ENCFF418NDO, ENCFF862QZT	7062241	ENCODE Processing Pipeline	3de8be550eeaa27cf8e56e84f5a746e6		https://www.encodeproject.org/files/ENCFF409RXS/@@download/ENCFF409RXS.bed.gz	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
ENCFF786LVK	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				POLR2A-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF036AWP, ENCFF289ONG, ENCFF862QZT	7054015	ENCODE Processing Pipeline	6f366cd52ed9a55f10dbd823edd03cd8		https://www.encodeproject.org/files/ENCFF786LVK/@@download/ENCFF786LVK.bed.gz	GRCh38			released		low read length, mild to moderate bottlenecking, low read depth	biological replicates with identical biosample		
