ATF2	ELF1	ETV6	IKZF1	IKZF2	IRF3	IRF5	NFATC1	NR2F1	PAX8	PKNOX1	RUNX3	STAT1	STAT5A	TCF12
C1orf122	0	1	0	2	1	0	0	0	4	0	1	4	0	0	0
YRDC	0	1	0	2	1	0	0	0	4	0	1	4	0	0	0
MTF1	3	4	1	6	5	1	0	3	2	0	3	4	2	0	0
INPP5B	5	6	0	6	4	2	0	2	8	0	7	6	1	1	1
SF3A3	6	6	3	9	6	2	0	4	8	0	4	7	1	1	2
FHL3	4	5	3	9	7	2	0	4	7	0	4	7	1	1	2
POU3F1	3	4	3	9	7	1	0	4	5	0	4	8	0	0	3
RRAGC	1	2	0	5	3	1	0	0	3	0	4	4	0	0	1
RHBDL2	1	1	0	0	0	0	0	1	1	0	0	0	2	0	0
AKIRIN1	4	3	0	2	2	0	0	1	2	0	2	1	2	1	0
NDUFS5	4	3	0	2	2	0	0	1	2	0	3	1	2	1	0
MACF1	2	2	0	4	3	0	0	0	0	0	2	4	0	0	0
BMP8A	0	3	3	4	2	0	0	0	3	0	3	4	0	0	0
PABPC4	0	2	0	1	2	0	0	0	1	1	1	5	1	0	1
HEYL	1	1	1	2	3	0	0	1	2	1	2	7	0	0	1
NT5C1A	1	1	1	2	2	0	0	1	2	0	2	3	0	0	1
HPCAL4	2	2	1	2	2	0	0	1	1	0	2	4	0	0	1
PPIE	2	1	1	2	2	0	1	0	2	0	2	2	0	0	0
BMP8B	2	3	1	7	5	0	1	0	8	0	4	7	0	0	0
TRIT1	1	1	0	4	3	1	0	0	2	0	4	7	0	1	1
MYCL	1	1	0	3	3	1	0	0	2	0	4	6	0	0	0
MFSD2A	3	2	0	12	7	0	0	1	3	0	3	10	0	1	1
CAP1	5	3	6	13	5	1	0	1	6	0	5	11	1	0	2
PPT1	3	2	2	5	3	0	0	0	0	0	0	6	0	0	1
RLF	2	1	1	1	1	0	0	2	3	1	1	2	0	1	1
ZMPSTE24	3	2	1	4	3	1	1	0	2	0	4	5	2	4	1
COL9A2	2	3	1	5	3	0	0	0	8	1	4	5	1	1	0
SMAP2	8	6	3	6	7	0	1	4	5	4	7	9	2	4	2
ZFP69B	3	2	1	2	3	0	0	3	4	0	2	4	0	2	2
ZFP69	2	3	0	1	1	0	0	1	5	0	1	3	0	2	2
EXO5	2	3	0	1	1	0	0	0	4	1	1	3	0	2	1
ZNF684	2	2	0	1	1	0	0	0	3	1	0	3	0	1	0
RIMS3	5	5	2	6	3	1	1	5	7	1	4	6	1	0	3
NFYC	4	5	1	5	3	1	1	3	5	1	3	5	1	0	2
KCNQ4	3	3	1	5	4	0	0	0	5	0	1	4	0	0	1
CITED4	2	2	2	2	1	0	0	0	9	0	0	4	2	0	0
CTPS1	1	1	0	1	1	1	0	3	1	0	3	2	0	0	1
SLFNL1	1	1	0	0	1	1	0	3	1	0	3	2	0	0	1
SCMH1	0	2	0	3	3	0	0	0	3	0	0	1	0	0	0
FOXO6	0	2	0	3	4	1	0	1	4	0	3	2	0	0	3
EDN2	0	0	0	6	3	0	0	2	0	0	0	2	0	0	0
HIVEP3	2	1	0	6	2	0	0	0	2	0	1	3	0	0	0
FOXJ3	1	2	1	1	1	0	0	0	1	0	1	1	0	2	1
RIMKLA	1	2	1	1	1	0	0	0	1	0	1	1	0	2	1
ZMYND12	1	2	0	3	1	1	0	0	1	0	2	3	1	1	0
PPCS	1	2	0	3	1	1	0	0	1	0	2	3	1	1	0
CCDC30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIH	1	3	0	1	0	1	0	1	4	0	3	5	1	2	1
YBX1	1	3	0	1	0	1	0	1	4	0	4	5	1	2	1
CLDN19	1	2	0	1	1	0	0	1	2	0	3	5	0	0	0
C1orf50	1	3	0	3	2	0	0	0	4	0	3	6	0	0	0
ERMAP	1	3	0	3	1	1	0	0	4	0	4	3	0	1	1
ZNF691	0	2	0	3	1	1	0	0	3	0	2	2	0	1	1
SLC2A1	4	6	4	7	5	0	0	2	8	0	2	15	0	2	3
EBNA1BP2	2	3	1	5	5	1	0	1	2	0	3	7	1	0	1
TMEM125	1	2	1	5	3	0	0	0	4	0	2	3	0	1	0
C1orf210	0	1	1	3	2	0	0	0	3	0	1	2	0	1	0
TIE1	0	1	1	1	1	0	0	0	2	0	0	3	0	0	0
MPL	0	3	1	3	4	2	1	2	5	0	1	4	0	1	0
CDC20	1	5	0	3	3	3	1	2	4	0	2	4	0	1	0
ELOVL1	1	5	0	3	3	3	1	2	4	0	2	4	0	1	0
MED8	1	5	0	3	3	3	1	2	4	0	2	4	0	1	0
SZT2	1	5	0	3	3	3	1	2	4	0	2	4	0	1	0
HYI	3	1	0	0	0	0	0	0	1	1	1	3	0	0	0
PTPRF	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0
KDM4A	1	2	0	4	0	1	0	0	0	0	1	4	1	0	1
ST3GAL3	1	1	0	2	0	0	0	2	2	0	0	1	0	1	1
ARTN	1	4	0	2	2	1	1	1	2	0	3	5	1	0	1
IPO13	1	5	0	2	2	1	1	1	3	0	3	5	1	0	1
DPH2	1	5	0	2	2	1	1	1	3	0	3	5	1	1	1
ATP6V0B	1	5	0	2	2	1	1	1	3	0	3	5	1	1	1
B4GALT2	1	5	0	2	2	1	1	1	3	0	3	5	1	1	1
CCDC24	1	6	0	2	2	1	1	1	4	0	4	4	1	1	1
SLC6A9	0	3	0	1	0	0	0	0	4	0	2	3	0	1	0
DMAP1	1	1	1	1	1	1	0	2	1	0	1	2	1	1	1
ERI3	0	2	0	0	0	1	0	0	1	0	1	3	1	0	2
RNF220	0	2	0	0	0	1	0	0	1	0	1	1	1	0	2
TMEM53	8	7	8	13	11	1	0	5	6	1	3	15	4	5	3
C1orf228	8	7	8	13	11	1	0	5	6	1	3	15	4	5	3
KIF2C	9	9	5	12	11	1	2	6	4	3	4	16	4	7	3
RPS8	9	11	5	14	11	1	3	6	9	3	10	15	3	8	4
PLK3	7	9	4	10	8	1	1	4	8	2	9	12	3	6	3
BTBD19	7	9	4	11	9	1	1	4	8	2	9	12	3	6	3
PTCH2	6	6	4	10	8	0	1	3	6	1	9	9	1	4	2
EIF2B3	1	4	0	0	0	1	1	0	1	0	1	8	1	0	0
HECTD3	1	4	0	1	0	1	1	0	1	0	1	7	1	0	0
UROD	1	4	0	1	0	1	1	0	1	0	1	7	1	0	0
ZSWIM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPDL	2	4	0	8	5	0	1	2	6	0	2	10	1	1	0
TOE1	2	4	0	8	5	0	1	2	6	0	2	10	1	1	0
MUTYH	2	4	0	8	5	0	1	2	6	0	2	10	1	1	0
TESK2	5	3	3	8	7	2	1	1	5	0	3	16	3	0	2
MMACHC	7	5	5	10	9	2	1	3	6	0	5	18	3	3	3
PRDX1	6	5	5	10	9	2	1	5	5	0	4	16	3	3	3
AKR1A1	5	4	4	7	6	2	1	5	7	0	5	14	1	4	2
NASP	3	4	2	5	4	1	0	6	5	0	4	8	0	4	2
CCDC17	2	1	0	1	1	1	0	2	3	0	2	4	0	1	0
GPBP1L1	3	4	2	3	3	1	0	1	2	2	4	2	1	0	2
TMEM69	3	4	2	3	3	1	0	1	2	2	4	2	1	0	2
IPP	0	2	1	2	1	1	0	0	2	0	4	2	1	0	0
MAST2	1	0	1	2	0	0	0	0	0	0	2	2	0	0	0
TSPAN1	3	4	0	12	6	1	0	0	3	0	2	6	1	1	1
PIK3R3	3	4	0	12	6	1	0	0	3	0	2	6	1	1	1
LURAP1	1	4	0	9	4	1	0	0	1	0	2	7	0	0	1
POMGNT1	1	3	0	6	3	1	0	0	1	0	2	6	0	0	1
RAD54L	0	1	0	0	0	1	0	1	1	0	3	4	0	0	1
LRRC41	6	8	1	7	8	2	0	1	8	1	9	8	4	0	0
UQCRH	6	8	1	7	8	2	0	1	8	1	9	8	4	0	0
NSUN4	7	8	1	8	10	2	0	0	8	1	7	10	4	0	0
FAAH	2	1	0	1	3	0	0	0	1	0	1	4	0	0	0
DMBX1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
MKNK1	1	3	0	2	3	0	0	1	2	0	0	3	0	1	0
MOB3C	1	3	0	2	3	0	0	1	2	0	0	3	0	1	0
ATPAF1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0
EFCAB14	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
CYP4X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZK1IP1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
TAL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STIL	2	4	0	4	3	1	0	1	1	1	5	6	1	0	0
CMPK1	2	4	0	4	3	1	0	1	1	1	5	6	1	0	0
FOXD2	0	3	0	4	3	0	0	0	3	0	1	2	1	1	0
TRABD2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BEND5	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
ELAVL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAF1	7	2	0	2	0	0	0	1	2	0	1	5	2	0	0
CDKN2C	7	2	0	2	0	0	0	1	2	0	1	5	2	0	0
RNF11	6	2	2	4	5	0	0	1	3	0	3	9	0	1	3
TTC39A	1	0	0	5	3	0	0	1	0	0	1	5	0	0	0
EPS15	5	3	0	4	3	0	0	2	5	0	2	11	0	1	1
OSBPL9	2	2	1	0	0	0	0	0	0	0	3	6	0	0	0
RAB3B	1	2	1	8	3	0	1	0	4	0	3	5	0	1	4
KTI12	0	4	1	3	3	0	1	1	2	1	3	5	1	1	1
TXNDC12	0	4	1	3	3	0	1	1	2	1	3	6	1	1	1
BTF3L4	0	4	1	3	3	0	1	1	2	1	3	6	1	1	1
ZFYVE9	1	1	1	1	0	0	0	1	1	0	0	4	0	0	0
CC2D1B	2	2	0	1	0	0	0	2	1	1	2	1	0	1	1
ORC1	2	2	0	1	0	0	0	1	1	1	2	1	0	1	1
PRPF38A	2	2	0	1	0	0	0	1	1	1	2	1	0	1	1
ZCCHC11	0	3	0	2	1	0	0	0	5	0	1	4	0	1	0
GPX7	2	5	1	5	4	0	0	2	7	0	4	4	0	2	1
FAM159A	3	4	1	6	3	0	0	3	5	0	4	4	0	2	1
COA7	4	3	0	6	1	0	0	1	3	0	2	7	0	0	0
ZYG11B	3	3	0	5	1	0	0	0	3	0	2	6	0	0	0
ZYG11A	2	1	0	1	3	0	1	0	2	1	2	2	0	0	0
ECHDC2	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0
SCP2	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0
PODN	0	1	1	1	0	0	0	0	2	0	1	1	0	0	0
CPT2	2	3	0	2	3	0	0	2	3	0	7	4	2	0	1
C1orf123	2	3	0	2	3	0	0	2	3	0	7	4	2	0	1
MAGOH	2	3	0	2	3	0	0	3	3	0	9	6	2	0	1
LRP8	1	5	0	7	4	1	0	1	2	0	5	5	0	2	0
GLIS1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
NDC1	0	1	0	2	0	0	1	0	3	0	1	3	2	1	0
YIPF1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	1
DIO1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	1
HSPB11	0	2	0	1	0	0	0	0	4	0	1	3	1	0	0
LRRC42	0	2	0	1	0	0	0	0	4	0	1	3	1	0	0
LDLRAD1	2	2	1	2	0	0	0	0	2	0	3	2	0	0	0
TCEANC2	2	2	1	2	0	0	0	0	2	0	3	2	0	0	0
TMEM59	2	2	1	2	0	0	0	0	2	0	3	2	0	0	0
CYB5RL	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1
MRPL37	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1
SSBP3	4	3	1	8	4	1	0	2	5	0	4	8	0	1	1
ACOT11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC4	1	2	0	1	1	0	0	1	2	0	1	3	1	1	1
PARS2	3	4	0	1	1	0	0	1	1	0	2	4	1	1	1
TTC22	2	3	0	1	1	0	0	0	0	0	3	3	0	0	0
DHCR24	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0
TMEM61	1	2	1	1	1	0	0	0	1	0	2	4	0	1	0
PCSK9	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
USP24	1	3	1	2	2	0	0	0	1	0	2	11	1	0	0
PRKAA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf168	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0
DAB1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OMA1	3	2	2	6	5	1	0	2	4	0	3	6	0	1	3
TACSTD2	3	2	2	6	5	1	0	2	4	0	4	7	0	1	3
MYSM1	0	2	0	0	0	0	1	0	1	0	1	3	0	1	0
JUN	4	6	2	8	4	0	0	0	6	0	2	5	0	2	0
FGGY	1	4	2	5	7	0	0	0	2	0	3	6	0	0	2
HOOK1	0	0	0	2	0	0	0	0	2	0	2	0	0	0	1
CYP2J2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
NFIA	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0
TM2D1	1	2	2	2	1	0	0	1	3	0	1	1	1	0	0
L1TD1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KANK4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
USP1	2	3	0	2	3	1	1	0	2	0	2	4	1	0	0
DOCK7	1	3	0	3	3	0	0	0	2	0	3	2	0	0	0
ATG4C	4	2	3	2	1	0	0	1	0	0	3	4	2	0	0
FOXD3	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
ALG6	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
ITGB3BP	1	2	1	1	1	0	0	2	1	0	1	3	1	1	0
EFCAB7	1	2	1	1	1	0	0	2	1	0	1	3	1	1	0
PGM1	0	3	0	0	0	0	0	1	2	0	2	5	0	0	0
ROR1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RAVER2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAK1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AK4	3	2	0	4	2	0	0	0	3	0	2	6	2	0	0
DNAJC6	1	1	2	0	0	0	0	1	1	0	0	4	0	1	0
LEPROT	1	2	0	3	2	0	0	0	1	0	1	3	0	0	0
LEPR	1	2	0	3	2	0	0	0	1	0	1	3	0	0	0
PDE4B	1	0	1	1	1	0	0	1	1	0	1	1	0	0	0
SGIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTEX1D1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
WDR78	0	4	1	3	3	2	0	0	3	0	0	4	2	0	0
MIER1	0	4	1	3	3	2	0	0	3	0	0	4	2	0	0
SLC35D1	0	1	0	1	0	0	0	0	2	0	2	2	0	1	0
IL23R	7	4	4	10	5	0	0	3	8	0	6	7	1	2	3
IL12RB2	5	2	3	7	5	0	1	2	4	1	3	8	0	1	1
SERBP1	2	2	2	1	2	0	0	3	2	1	1	3	1	0	0
GADD45A	3	2	0	3	2	1	0	1	4	0	0	4	0	0	0
GNG12	0	2	0	8	4	0	0	0	4	0	2	0	0	0	0
DIRAS3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
WLS	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
DEPDC1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
LRRC7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LRRC40	5	3	0	1	0	0	1	1	0	0	3	4	1	1	0
SRSF11	5	3	0	1	0	0	1	1	0	0	3	4	1	1	0
ANKRD13C	3	2	0	2	3	0	1	0	2	0	1	4	0	0	1
HHLA3	3	2	0	2	3	0	1	0	2	0	1	4	0	0	1
CTH	1	1	0	3	4	1	0	0	1	0	0	5	0	0	0
PTGER3	1	2	1	1	0	0	1	1	0	1	0	3	2	1	0
ZRANB2	1	2	1	1	0	0	1	1	0	1	0	3	2	1	0
NEGR1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LRRIQ3	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0
FPGT	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0
FPGT-TNNI3K	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0
TNNI3K	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0
TYW3	6	2	1	5	3	0	0	0	2	0	2	12	1	1	2
CRYZ	6	2	1	5	3	0	0	0	2	0	2	12	1	1	2
LHX8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ACADM	1	2	1	2	4	0	0	1	4	0	0	6	0	0	2
RABGGTB	1	2	0	2	0	0	1	3	2	1	0	4	1	3	0
MSH4	1	2	0	2	0	0	1	3	2	1	0	3	1	3	0
ST6GALNAC3	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0
ST6GALNAC5	1	2	0	2	2	0	0	0	0	0	2	3	0	0	0
PIGK	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0
AK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZZZ3	1	2	1	1	2	0	1	0	1	1	2	4	2	0	0
USP33	1	2	0	1	1	0	0	1	3	1	1	6	0	1	1
FAM73A	1	2	0	1	1	0	0	1	3	1	1	6	0	1	1
NEXN	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0
DNAJB4	4	4	1	3	1	0	1	5	2	5	4	5	1	2	0
FUBP1	4	4	1	3	1	0	1	5	2	5	4	5	1	2	0
GIPC2	3	1	0	2	1	0	0	2	0	1	2	3	0	2	0
PTGFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFI44L	1	1	1	3	4	0	0	0	0	0	1	4	1	0	0
IFI44	1	1	2	3	4	0	0	0	0	0	1	4	1	0	0
TTLL7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKACB	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SAMD13	0	2	0	0	1	0	0	0	0	0	0	4	0	0	0
RPF1	2	3	1	4	2	2	0	1	2	0	1	6	0	2	0
GNG5	1	2	1	4	2	2	0	1	2	0	1	4	0	2	0
CTBS	5	3	1	2	2	0	0	5	2	1	0	6	1	3	0
SSX2IP	0	1	0	2	1	0	1	0	3	0	0	3	0	0	1
LPAR3	2	1	2	5	2	0	0	3	3	0	1	2	0	0	0
MCOLN2	10	3	7	9	9	0	0	10	4	2	3	10	0	2	1
MCOLN3	2	0	0	2	2	1	0	2	0	1	1	2	0	0	0
WDR63	2	0	0	1	2	1	0	1	0	0	1	2	0	0	0
SYDE2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
C1orf52	2	4	0	4	4	0	0	1	2	0	3	6	0	1	2
BCL10	2	4	0	5	4	0	0	1	3	0	3	7	0	1	2
DDAH1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
CYR61	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
ZNHIT6	0	1	1	2	2	0	0	1	0	0	1	2	0	1	0
COL24A1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ODF2L	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0
CLCA2	2	1	1	0	0	0	0	0	2	0	0	1	0	0	0
CLCA1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0
CLCA4	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
SH3GLB1	1	1	0	1	1	1	0	0	0	0	2	2	0	0	1
SEP15	1	2	0	1	0	2	1	0	1	1	2	3	1	0	0
HS2ST1	1	2	0	1	0	2	1	0	1	1	2	3	1	0	0
LMO4	0	2	1	3	2	1	0	1	3	0	1	4	0	0	0
PKN2	0	2	0	3	1	0	0	0	1	0	2	1	0	0	0
GTF2B	2	1	0	3	1	1	0	2	0	0	1	2	2	0	0
RBMXL1	2	2	1	3	2	0	0	1	3	0	0	4	1	2	1
GBP3	2	2	1	3	2	0	0	1	3	0	0	5	1	2	1
GBP1	2	1	0	2	1	0	0	1	2	0	0	4	0	2	1
GBP2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
GBP4	1	3	2	4	4	0	0	0	2	0	2	3	0	0	2
GBP5	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0
GBP6	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0
LRRC8B	2	2	0	3	1	0	0	2	3	0	3	2	0	2	0
LRRC8C	7	5	2	8	7	0	0	1	5	0	1	10	0	1	3
LRRC8D	5	4	2	6	4	0	0	2	3	0	2	11	0	0	3
ZNF326	1	2	1	2	1	0	0	0	3	0	1	6	0	0	0
BARHL2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ZNF644	3	2	0	4	3	0	0	0	1	0	2	4	0	0	0
CDC7	3	1	0	2	2	0	0	0	0	0	0	1	0	0	0
TGFBR3	4	0	2	4	4	0	0	2	1	0	1	5	0	2	0
EPHX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTBD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPAP2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
GLMN	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
GFI1	3	4	1	12	5	0	0	1	6	0	1	8	0	0	3
EVI5	2	3	2	1	3	1	0	4	3	0	1	4	2	2	0
RPL5	3	3	2	1	3	1	0	4	3	0	1	6	2	2	0
FAM69A	5	7	7	12	11	0	0	1	12	0	3	9	0	2	1
MTF2	2	2	1	4	2	1	0	1	3	0	0	6	1	1	0
TMED5	1	2	1	0	2	1	0	1	1	0	4	4	0	0	0
CCDC18	1	2	1	0	2	1	0	1	1	0	4	4	0	0	0
DR1	3	1	1	2	1	0	0	1	1	1	1	1	0	1	0
FNBP1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAR3	2	4	1	2	4	1	1	0	4	0	4	6	3	1	0
DNTTIP2	2	6	1	2	4	1	1	0	4	0	4	7	3	1	1
GCLM	1	3	1	0	0	0	1	0	2	0	1	3	2	1	1
ARHGAP29	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ABCD3	0	4	0	2	1	0	0	0	0	0	3	1	0	0	0
F3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
SLC44A3	1	1	1	1	0	0	0	0	0	0	0	4	0	0	0
CNN3	1	1	1	1	1	0	0	0	0	0	0	3	0	0	0
ALG14	0	1	0	0	1	0	0	0	1	0	1	4	0	1	0
TMEM56	0	1	0	0	1	0	0	0	1	0	1	4	0	1	0
RWDD3	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0
PTBP2	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0
DPYD	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0
SNX7	0	2	0	0	0	0	0	0	1	0	1	1	0	0	1
PALMD	0	0	0	1	0	0	0	0	2	0	2	1	0	0	0
AGL	1	1	0	2	1	0	0	0	1	0	1	2	0	0	0
SLC35A3	3	1	1	0	0	0	0	0	2	0	0	2	2	0	0
SASS6	1	2	1	3	3	0	0	0	2	1	0	2	2	0	0
TRMT13	1	2	1	3	3	0	0	0	2	1	0	2	2	0	0
DBT	1	2	1	2	2	0	0	0	0	1	0	2	0	0	0
RTCA	2	2	1	2	2	0	0	1	0	1	0	2	0	0	0
CDC14A	2	2	0	5	2	0	0	2	2	0	0	5	0	0	1
VCAM1	0	0	0	4	2	0	0	0	0	0	2	3	0	0	0
EXTL2	2	2	2	4	5	0	1	1	0	0	4	5	0	0	0
DPH5	4	0	0	1	2	0	0	0	1	0	0	6	0	0	1
S1PR1	9	2	4	5	3	0	0	3	3	1	1	10	0	3	0
OLFM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL11A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNPC3	3	1	0	2	2	0	1	0	0	0	2	3	0	0	0
PRMT6	1	2	0	1	0	0	0	1	1	0	0	3	0	0	0
NTNG1	0	0	0	1	0	0	0	1	1	0	1	4	0	0	0
VAV3	5	2	5	5	6	0	0	3	1	0	2	6	0	2	0
SLC25A24	0	2	0	2	0	0	0	0	1	0	0	2	0	0	0
FAM102B	1	3	3	3	2	0	0	1	2	0	2	7	0	2	2
HENMT1	1	1	0	2	2	0	0	0	3	0	1	5	1	1	0
PRPF38B	1	1	0	2	2	0	0	0	3	0	1	5	1	1	0
STXBP3	1	1	0	4	1	0	0	1	0	0	1	3	0	1	0
AKNAD1	0	2	0	2	1	0	0	0	0	0	2	2	0	0	0
GPSM2	0	2	0	2	1	0	0	0	0	0	2	2	0	0	0
CLCC1	1	2	2	0	0	0	0	0	2	0	1	2	0	0	0
WDR47	4	5	3	4	3	1	0	1	2	0	5	4	2	2	0
TAF13	6	7	3	7	6	1	0	3	6	2	7	7	3	2	0
C1orf194	5	7	3	10	8	1	0	3	6	2	7	8	2	2	1
KIAA1324	5	7	3	10	8	1	0	3	6	2	7	8	2	2	1
SARS	0	3	0	3	3	0	0	0	1	0	1	5	0	0	0
PSRC1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0
MYBPHL	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0
SORT1	1	2	0	2	1	2	0	1	3	0	2	3	1	1	1
PSMA5	1	2	0	2	1	2	0	1	3	0	2	3	1	1	1
SYPL2	0	4	0	4	1	1	0	1	5	0	1	4	2	2	0
ATXN7L2	1	5	0	8	3	0	0	1	4	1	3	6	1	2	1
CYB561D1	1	5	0	8	3	0	0	1	3	1	3	6	1	2	1
AMIGO1	1	7	1	10	5	0	0	1	3	3	6	8	1	3	1
GNAI3	1	5	1	7	5	0	0	0	2	3	5	5	0	1	1
AMPD2	0	3	0	1	2	0	0	0	2	0	3	5	0	0	0
GSTM4	0	4	0	2	2	0	0	0	2	0	3	5	0	0	0
GSTM2	0	4	0	2	0	0	0	0	2	0	3	5	0	0	0
GSTM1	0	2	0	2	0	0	0	0	1	0	1	2	0	0	0
GSTM5	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
GSTM3	1	1	0	1	0	0	0	1	1	0	0	2	0	0	0
EPS8L3	1	1	0	1	0	0	0	1	1	0	0	3	0	0	0
CSF1	1	1	2	9	3	0	0	4	3	0	1	5	0	1	0
AHCYL1	3	4	1	2	2	1	1	2	3	0	4	6	1	0	0
STRIP1	3	4	1	2	2	1	1	2	4	0	4	7	1	0	0
ALX3	1	1	0	0	0	0	1	0	3	0	2	6	0	0	0
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNC4	3	3	2	6	4	0	0	0	3	0	2	5	0	0	0
RBM15	2	4	1	3	2	1	1	0	4	2	2	8	2	1	4
SLC16A4	2	2	1	3	3	0	0	0	5	1	3	8	2	3	1
LAMTOR5	2	2	0	2	3	0	0	0	3	1	3	6	2	3	1
KCNA2	3	1	6	9	7	0	0	0	1	0	0	8	0	1	1
KCNA3	3	0	4	7	5	0	0	0	0	0	0	6	0	0	1
CD53	4	3	4	8	2	0	0	5	1	1	3	11	0	1	0
LRIF1	0	1	2	2	2	1	0	0	0	1	1	2	0	2	1
CEPT1	3	3	1	4	5	0	0	5	2	0	3	4	0	0	1
DRAM2	3	3	1	4	5	0	0	5	2	0	3	4	0	0	1
DENND2D	19	5	7	19	18	0	1	6	8	1	3	17	2	11	3
CHI3L2	19	5	7	19	16	0	1	6	8	1	3	17	2	11	3
PIFO	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0
ATP5F1	3	4	1	5	3	0	1	0	3	0	4	7	0	0	0
WDR77	3	4	1	5	3	0	1	0	3	0	4	7	0	0	0
C1orf162	8	7	4	10	5	0	1	0	6	0	6	11	0	0	1
