tf	him	genes	status
ARNT	k562_423	AIRE;CRYZL1;COL6A2;C21orf2;DONSON	random
ARNT	k562_423	C21orf2;DNAJC28;DIP2A;FAM207A;GART	random
ARNT	k562_423	C21orf33;IFNAR1;MCM3AP;ICOSLG;IFNAR1	random
ARNT	k562_423	LRRC3;IFNAR1;PCBP3;PFKL;IFNGR2	random
ARNT	k562_423	LRRC3;IFNGR2;S100B;PTTG1IP;ITSN1	random
ARNT	k562_423	RRP1;MRPS6;S100B;SUMO3;MRPS6	random
ARNT	k562_423	RRP1;SON;SPATC1L;TRPM2;MRPS6	random
ARNT	k562_423	TRAPPC10;TMEM50B;YBEY;UBE2G2;TMEM50B	random
ARNT	k562_470	COPS8;ESPNL;LRRFIP1;RAMP1;RBM44;SCLY	real
ARNT	k562_470	AHSA2;IMMT;DUSP28;ATL2;AGPS	random
ARNT	k562_470	COMMD1;KDM3A;GPR35;DHX57;FKBP7	random
ARNT	k562_470	PEX13;REEP1;NDUFA10;GALM;PDE11A	random
ARNT	k562_470	PUS10;RNF103;PASK;HNRNPLL;RBM45	random
ARNT	k562_470	USP34;RNF103;PASK;MAP4K3;TTC30A	random
ARNT	k562_470	XPO1;VAMP5;RNPEPL1;MORN2;TTC30B	random
ARNT	k562_492	CD4;CDCA3;USP5;COPS7A;GAPDH;IFFO1;ING4;LPAR5;MLF2;NOP2;PTMS;SPSB2;TPI1;ZNF384	real
ARNT	k562_492	ARHGAP9;ANKRD52;ANKRD52;AGAP2;ANKRD52	random
ARNT	k562_492	ARHGEF25;ANKRD52;COQ10A;ARHGAP9;CNPY2	random
ARNT	k562_492	CDK4;CDK2;CS;ARHGAP9;CS	random
ARNT	k562_492	DCTN2;DGKA;ESYT1;B4GALNT1;MYL6	random
ARNT	k562_492	INHBC;DGKA;MYL6;CTDSP2;MYL6B	random
ARNT	k562_492	INHBC;ERBB3;MYL6B;CTDSP2;NABP2	random
ARNT	k562_492	INHBE;ESYT1;PA2G4;DDIT3;PA2G4	random
ARNT	k562_492	MBD6;MYL6;PAN2;DTX3;PAN2	random
ARNT	k562_492	METTL1;NABP2;RNF41;KIF5A;PAN2	random
ARNT	k562_492	METTL21B;PA2G4;RPL41;MARCH9;RNF41	random
ARNT	k562_492	METTL21B;RAB5B;SMARCC2;METTL21B;RPS26	random
ARNT	k562_492	OS9;RNF41;TIMELESS;OS9;SUOX	random
ARNT	k562_492	PIP4K2C;RPL41;TIMELESS;PIP4K2C;SUOX	random
ARNT	k562_492	TSPAN31;SUOX;ZC3H10;TSPAN31;ZC3H10	random
ARNT	k562_493	ATN1;C12orf57;PTPN6;C1R;C1RL;C1S;CHD4;CLSTN3;RBP5;EMG1;PHB2;ENO2;GPR162;LPCAT3;LRRC23;PEX5	real
ARNT	k562_493	BLOC1S1;ARHGAP9;CDK2;BLOC1S1;ANKRD52	random
ARNT	k562_493	CD63;CDK4;COQ10A;CDK2;CNPY2	random
ARNT	k562_493	CDK2;DCTN2;DNAJC14;DGKA;COQ10A	random
ARNT	k562_493	DGKA;DTX3;ERBB3;DNAJC14;DNAJC14	random
ARNT	k562_493	ERBB3;INHBE;ESYT1;ERBB3;ESYT1	random
ARNT	k562_493	ESYT1;KIF5A;ITGA7;ESYT1;IKZF4	random
ARNT	k562_493	ITGA7;LRP1;MYL6B;GDF11;ITGA7	random
ARNT	k562_493	METTL7B;MARS;NABP2;METTL7B;METTL7B	random
ARNT	k562_493	MYL6B;MBD6;PAN2;MMP19;MYL6	random
ARNT	k562_493	NABP2;METTL1;PAN2;MYL6B;MYL6B	random
ARNT	k562_493	PA2G4;METTL21B;RAB5B;NABP2;NABP2	random
ARNT	k562_493	RAB5B;METTL21B;RNF41;NABP2;PA2G4	random
ARNT	k562_493	RNF41;OS9;RPL41;ORMDL2;RAB5B	random
ARNT	k562_493	RPS26;PIP4K2C;RPS26;RAB5B;RPL41	random
ARNT	k562_493	SUOX;R3HDM2;SUOX;RPL41;SUOX	random
ARNT	k562_493	ZC3H10;TSPAN31;ZC3H10;SUOX;ZC3H10	random
ARNT	k562_498	APOBEC3B;APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;CBX6;CBX7;DNAL4;NUP50;PDGFB;RPS19BP1;SYNGR1;TAB1	real
ARNT	k562_498	C22orf23;C1QTNF6;CARD10;CDC42EP1	random
ARNT	k562_498	CARD10;CARD10;CDC42EP1;EIF3L	random
ARNT	k562_498	CYTH4;CSF2RB;CYTH4;IL2RB	random
ARNT	k562_498	GGA1;CSNK1E;EIF3L;LGALS2	random
ARNT	k562_498	IFT27;FOXRED2;FOXRED2;MAFF	random
ARNT	k562_498	IL2RB;GCAT;GGA1;MFNG	random
ARNT	k562_498	KCTD17;KCTD17;H1F0;NOL12	random
ARNT	k562_498	MICALL1;MFNG;IL2RB;PICK1	random
ARNT	k562_498	NCF4;MPST;MICALL1;RAC2	random
ARNT	k562_498	PDXP;NCF4;MICALL1;RTCB	random
ARNT	k562_498	PISD;NOL12;PVALB;SH3BP1	random
ARNT	k562_498	SH3BP1;SOX10;RAC2;TMEM184B	random
ARNT	k562_498	SOX10;SSTR3;SFI1;TOMM22	random
ARNT	k562_498	SSTR3;YWHAH;TRIOBP;TRIOBP	random
ARNT	k562_506	ARHGAP23;HDAC5;LASP1;MRPL45;PCGF2;PSMB3;SLC25A39;UBTF	real
ARNT	k562_506	FAM117A;CCL4;KAT7;DDX52;ARL4D	random
ARNT	k562_506	HLF;CCL4;LRRC59;DUSP14;ATP6V0A1	random
ARNT	k562_506	MRPL27;EIF1;MBTD1;HNF1B;FAM134C	random
ARNT	k562_506	NME1;FKBP10;MYCBPAP;PSMD11;JUP	random
ARNT	k562_506	SAMD14;LHX1;PCTP;RASL10B;MLX	random
ARNT	k562_506	SLC35B1;MSL1;STXBP4;SUZ12;MPP2	random
ARNT	k562_506	STXBP4;STAT5A;TMEM100;SUZ12;OSBPL7	random
ARNT	k562_506	ZNF652;TNS4;UTP18;ZNF830;TBX21	random
ARNT	k562_507	DUSP3;FAM171A2;G6PC3;LSM12;MPP3;NPEPPS;TBX21;TMEM101	real
ARNT	k562_507	ACADVL;CCL2;GID4;APPBP2;HOXB13	random
ARNT	k562_507	ANKFY1;PSMD11;LLGL1;APPBP2;HOXB3	random
ARNT	k562_507	CTNS;RAB11FIP4;MAP2K3;DHX40;MAPT	random
ARNT	k562_507	KCTD11;RHOT1;NT5M;GDPD1;MAPT	random
ARNT	k562_507	RNASEK;SLFN11;PEMT;NOG;PHOSPHO1	random
ARNT	k562_507	SENP3;SLFN11;SMCR8;NOG;SLC35B1	random
ARNT	k562_507	SHPK;UTP6;TMEM11;TEX14;SLC35B1	random
ARNT	k562_507	TXNDC17;ZNF207;TOP3A;TRIM25;SPOP	random
ARNT	k562_508	EP300;MKL1;RBX1;SLC25A17;ST13;XPNPEP3;TNRC6B	real
ARNT	k562_508	APOL1;CCDC134;BIK;GATSL3;CDC45	random
ARNT	k562_508	APOL2;NDUFA6;FAM109B;GATSL3;DGCR6	random
ARNT	k562_508	APOL3;POLDIP3;FAM109B;MTFP1;GSC2	random
ARNT	k562_508	MCM5;POLR3H;NFAM1;OSBP2;HIRA	random
ARNT	k562_508	RBFOX2;SEPT3;RRP7A;PATZ1;SLC25A1	random
ARNT	k562_508	TXN2;SREBF2;SERHL2;SEC14L4;TXNRD2	random
ARNT	k562_508	TXN2;TNFRSF13C;SMDT1;TBC1D10A;UFD1L	random
ARNT	k562_509	ATF4;GTPBP1;JOSD1;MGAT3;MIEF1;RPL3;SUN2;TOMM22	real
ARNT	k562_509	GAL3ST1;DGCR6L;ALG12;DEPDC5;CARD10	random
ARNT	k562_509	OSM;DGCR8;ARSA;INPP5J;CDC42EP1	random
ARNT	k562_509	PES1;KLHL22;CHKB;LIMK2;CSNK1E	random
ARNT	k562_509	RNF215;MED15;SCO2;PISD;GCAT	random
ARNT	k562_509	SEC14L2;RANBP1;TUBGCP6;PLA2G3;GGA1	random
ARNT	k562_509	SF3A1;TANGO2;TYMP;SELM;LGALS2	random
ARNT	k562_509	UQCR10;TANGO2;ZBED4;YWHAH;MAFF	random
ARNT	k562_509	UQCR10;ZNF74;ZBED4;YWHAH;PLA2G6	random
ARNT	k562_530	DCP1B;LTBR;SCNN1A;MRPL51;NCAPD2;TAPBPL;VAMP1;WNK1	real
ARNT	k562_530	ANKRD33;CDK17;A2M;PEBP1;CS	random
ARNT	k562_530	GLS2;CHPT1;CDKN1B;PRKAB1;ESYT1	random
ARNT	k562_530	GRASP;ELK3;CLEC4A;PRKAB1;MMP19	random
ARNT	k562_530	ITGA5;HAL;CLSTN3;RBM19;SARNP	random
ARNT	k562_530	MARS;NEDD1;CREBL2;RFC5;SLC4A8	random
ARNT	k562_530	MYL6B;SNRPF;DDX47;SUDS3;SLC4A8	random
ARNT	k562_530	NAB2;SNRPF;DDX47;TBX3;SMUG1	random
ARNT	k562_530	R3HDM2;UTP20;MANSC1;TMEM233;STAT6	random
ARNT	k562_531	FKBP4;FOXM1;RHNO1;ITFG2;TEAD4;TSPAN9;TULP3	real
ARNT	k562_531	COPS7A;COQ5;CSAD;ATN1;COQ10A	random
ARNT	k562_531	ING4;COX6A1;EIF4B;C1S;CS	random
ARNT	k562_531	LPAR5;GATC;IGFBP6;CD4;MYL6B	random
ARNT	k562_531	MRPL51;POP5;MFSD5;GPR162;NABP2	random
ARNT	k562_531	MRPL51;POP5;PFDN5;PTMS;RNF41	random
ARNT	k562_531	PTMS;PXN;PFDN5;PTPN6;SMARCC2	random
ARNT	k562_531	ZNF384;TRIAP1;RARG;USP5;TIMELESS	random
ARNT	k562_559	C19orf44;CALR3;CHERP;EPS15L1;MED26;SLC35E1;SMIM7;TMEM38A	real
ARNT	k562_559	BAX;CCDC106;CHMP2A;CHMP2A;MZF1	random
ARNT	k562_559	BCAT2;ISOC2;CHMP2A;TRIM28;RPS5	random
ARNT	k562_559	BCAT2;NAT14;RPS5;ZBTB45;RPS5	random
ARNT	k562_559	DHDH;SSC5D;ZBTB45;ZNF132;UBE2M	random
ARNT	k562_559	GYS1;ZNF524;ZNF324;ZNF324;ZBTB45	random
ARNT	k562_559	NUCB1;ZNF579;ZNF446;ZNF446;ZNF132	random
ARNT	k562_559	RUVBL2;ZNF580;ZNF497;ZNF497;ZNF324	random
ARNT	k562_559	RUVBL2;ZNF581;ZNF584;ZNF837;ZNF324B	random
ARNT	k562_668	ARHGAP8;FOXRED2;MYH9;PARVG;PRR5;RBFOX2	real
ARNT	k562_668	EWSR1;DERL3;LDOC1L;GRAMD4;APOL1	random
ARNT	k562_668	KIAA1671;MIF;MB;PANX2;ISX	random
ARNT	k562_668	NF2;SMTN;PNPLA3;POLR3H;ISX	random
ARNT	k562_668	NF2;VPREB1;PVALB;SELO;SREBF2	random
ARNT	k562_668	THAP7;ZMAT5;TOB2;SELO;TNFRSF13C	random
ARNT	k562_668	UBE2L3;ZNF280A;TXN2;TTLL12;TSPO	random
ARNT	k562_669	CSF2RB;IFT27;IL2RB;MPST;TST;NCF4;SSTR3	real
ARNT	k562_669	APOBEC3B;APOBEC3F;MAPK12;CENPM;MAPK11	random
ARNT	k562_669	APOBEC3D;APOBEC3G;MLC1;FAM109B;MLC1	random
ARNT	k562_669	APOBEC3F;APOBEC3H;SBF1;SEPT3;PANX2	random
ARNT	k562_669	CBX7;APOBEC3H;SBF1;SREBF2;SBF1	random
ARNT	k562_669	RPL3;CBX6;SELO;SREBF2;SBF1	random
ARNT	k562_669	SYNGR1;DNAL4;TRABD;TCF20;SELO	random
ARNT	k562_669	TAB1;TOMM22;TUBGCP6;WBP2NL;TUBGCP6	random
ARNT	k562_687	DHPS;FBXW9;MAN2B1;WDR83;ZNF443;ZNF564;ZNF709;ZNF799	real
ARNT	k562_687	EML2;ELL;CCDC159;ANGPTL4;BTBD2	random
ARNT	k562_687	EML2;FKBP8;CNN1;CD320;BTBD2	random
ARNT	k562_687	ERCC1;JUND;ELOF1;CERS4;C19orf35	random
ARNT	k562_687	KLC3;KXD1;EPOR;CERS4;DOT1L	random
ARNT	k562_687	PPM1N;LRRC25;PRKCSH;NDUFA7;LINGO3	random
ARNT	k562_687	PPP1R13L;LSM4;RAB3D;PRAM1;LSM7	random
ARNT	k562_687	RTN2;UBA52;ZNF627;RPS28;LSM7	random
ARNT	k562_687	VASP;UBA52;ZNF627;ZNF414;PLEKHJ1	random
ARNT	k562_700	BRD9;TRIP13;CLPTM1L;NDUFS6;SLC12A7;SLC6A19;TERT	real
ARNT	k562_700	DIAPH1;CTNNA1;HDAC3;C5orf24;CTNNA1	random
ARNT	k562_700	HARS2;CXXC5;PCDHB11;DDX46;EGR1	random
ARNT	k562_700	IK;ECSCR;PCDHB5;H2AFY;FAM13B	random
ARNT	k562_700	PCDHB12;MATR3;PCDHB6;JADE2;FAM53C	random
ARNT	k562_700	PCDHGA10;MZB1;PCDHGA2;JADE2;GFRA3	random
ARNT	k562_700	PCDHGA3;SIL1;PCDHGC4;PCBD2;KDM3B	random
ARNT	k562_700	TAF7;UBE2D2;ZMAT2;SAR1B;PKD2L2	random
ARNT	k562_701	CCDC127;SDHA;CEP72;EXOC3;LPCAT1;MRPL36;NKD2;PDCD6	real
ARNT	k562_701	ARSK;C5orf15;CDC23;AFF4;ARHGAP26	random
ARNT	k562_701	CAST;C5orf15;CTNNA1;C5orf15;ARHGAP26	random
ARNT	k562_701	ELL2;C5orf24;FAM53C;CDKL3;GNPDA1	random
ARNT	k562_701	ERAP1;CAMLG;HNRNPA0;CDKL3;NDFIP1	random
ARNT	k562_701	ERAP2;H2AFY;HSPA9;HSPA4;PCDHB11	random
ARNT	k562_701	ERAP2;SKP1;KDM3B;SEPT8;PCDHB11	random
ARNT	k562_701	MCTP1;TCF7;MZB1;UQCRQ;PCDHGA2	random
ARNT	k562_701	RFESD;TIFAB;PKD2L2;ZCCHC10;PCDHGA3	random
ARNT	k562_725	APOPT1;BAG5;CKB;KLC1;TNFAIP2;TRMT61A;XRCC3;ZFYVE21	real
ARNT	k562_725	ADCY4;ELMSAN1;BATF;ACYP1;ABHD4	random
ARNT	k562_725	CIDEB;ENTPD5;EIF2B2;EIF2B2;CDH24	random
ARNT	k562_725	DCAF11;FAM161B;FOS;ISCA2;CEBPE	random
ARNT	k562_725	DHRS2;LIN52;MLH3;MLH3;HAUS4	random
ARNT	k562_725	EMC9;LIN52;PGF;PGF;MMP14	random
ARNT	k562_725	PSME1;NUMB;RPS6KL1;RPS6KL1;MRPL52	random
ARNT	k562_725	REC8;PTGR2;RPS6KL1;ZC2HC1C;REM2	random
ARNT	k562_725	RNF31;ZNF410;ZC2HC1C;ZC2HC1C;SLC7A8	random
ARNT	k562_731	DNASE2;KLF1;GADD45GIP1;IER2;STX10;ILVBL;JUNB;LYL1;MAST1;RTBDN;NFIX;PKN1;PRDX2;RNASEH2A;PTPRS;TNPO2	real
ARNT	k562_732	ASNA1;C19orf43;CALR;FARSA;GCDH;HOOK2;NACC1;TRMT1;RAD23A;SYCE2	real
ARNT	k562_732	EML2;DMKN;ABHD17A;BRSK1;ADAT3	random
ARNT	k562_732	ERCC1;DMKN;ADAT3;DNAAF3;ATP8B3	random
ARNT	k562_732	ERCC2;KIRREL2;ATP8B3;GP6;KLF16	random
ARNT	k562_732	KLC3;KMT2B;KLF16;NLRP2;MBD3	random
ARNT	k562_732	MARK4;LIN37;MEX3D;NLRP7;ONECUT3	random
ARNT	k562_732	MARK4;NFKBID;PLK5;PPP6R1;PLK5	random
ARNT	k562_732	OPA3;NFKBID;REXO1;TMEM150B;PLK5	random
ARNT	k562_732	PPM1N;TMEM147;SCAMP4;TMEM150B;REXO1	random
ARNT	k562_732	RTN2;U2AF1L4;SCAMP4;TMEM86B;SCAMP4	random
ARNT	k562_732	VASP;ZBTB32;TCF3;TNNT1;SCAMP4	random
ARNT	k562_786	AKT1;ZBTB42;C14orf79;CDCA4;CEP170B;GPR132;JAG2;NUDT14;PLD4	real
ARNT	k562_786	CTSG;ADCY4;ACIN1;CBLN3;CTSG	random
ARNT	k562_786	CTSG;CBLN3;HOMEZ;CIDEB;EMC9	random
ARNT	k562_786	GMPR2;GMPR2;HOMEZ;CPNE6;GMPR2	random
ARNT	k562_786	KHNYN;GZMB;PRMT5;CPNE6;NFATC4	random
ARNT	k562_786	NYNRIN;GZMB;PSMB5;NEDD8-MDP1;NYNRIN	random
ARNT	k562_786	RABGGTA;NFATC4;RBM23;NRL;PSME1	random
ARNT	k562_786	REC8;NOP9;REM2;PCK2;PSME2	random
ARNT	k562_786	SDR39U1;RABGGTA;REM2;RIPK3;RABGGTA	random
ARNT	k562_786	TINF2;SDR39U1;SLC7A8;RNF31;TINF2	random
ARNT	k562_793	CLCN7;FAHD1;HAGH;GFER;NOXO1;SYNGR3;MAPK8IP3;MEIOB;MRPS34;NME3;MSRB1;NDUFB10;NUBP2;SPSB3;RPS2;TBL3;TELO2;TMEM204	real
ARNT	k562_793	ALDOA;BCKDK;ARHGDIG;CAPN15;FLYWCH1	random
ARNT	k562_793	ASPHD1;BCL7C;AXIN1;CHTF18;FLYWCH2	random
ARNT	k562_793	C16orf54;CTF1;CAPN15;DECR2;HCFC1R1	random
ARNT	k562_793	C16orf54;FBRS;CHTF18;JMJD8;KREMEN2	random
ARNT	k562_793	CDIPT;FBRS;CHTF18;LMF1;MMP25	random
ARNT	k562_793	CORO1A;FUS;FAM173A;LMF1;PAQR4	random
ARNT	k562_793	CORO1A;FUS;JMJD8;METRN;PKMYT1	random
ARNT	k562_793	GDPD3;KAT8;PDIA2;NHLRC4;PRSS21	random
ARNT	k562_793	INO80E;ORAI3;RAB11FIP3;NME4;PRSS21	random
ARNT	k562_793	MAPK3;PHKG2;RAB40C;RAB11FIP3;PRSS22	random
ARNT	k562_793	MAZ;PRSS8;RGS11;RAB40C;THOC6	random
ARNT	k562_793	MVP;RNF40;RGS11;RHOT2;TIGD7	random
ARNT	k562_793	PAGR1;SETD1A;RHBDL1;RPUSD1;TIGD7	random
ARNT	k562_793	PPP4C;STX1B;RHOT2;STUB1;TNFRSF12A	random
ARNT	k562_793	PRRT2;STX4;STUB1;TMEM8A;ZG16B	random
ARNT	k562_793	TBX6;ZNF629;TMEM8A;TMEM8A;ZNF205	random
ARNT	k562_793	TMEM219;ZNF646;WDR24;WDR24;ZNF213	random
ARNT	k562_793	YPEL3;ZNF668;WFIKKN1;WFIKKN1;ZNF75A	random
ARNT	k562_795	DECR2;HBA1;HBQ1;HBZ;MRPL28;NHLRC4;PIGQ;NME4;POLR3K;SNRNP25;RAB11FIP3	real
ARNT	k562_795	CTF1;AXIN1;ARHGDIG;C16orf13;C16orf86	random
ARNT	k562_795	FBRS;AXIN1;CAPN15;C16orf13;CENPT	random
ARNT	k562_795	FBXL19;C16orf13;HBM;CACNA1H;CTCF	random
ARNT	k562_795	ITGAL;CHTF18;LUC7L;CHTF18;ENKD1	random
ARNT	k562_795	PHKG2;CHTF18;PDIA2;FBXL16;FAM65A	random
ARNT	k562_795	PRR14;FAM173A;RAB40C;HAGHL;HSD11B2	random
ARNT	k562_795	SEPHS2;NARFL;RGS11;LMF1;NRN1L	random
ARNT	k562_795	ZNF747;RHOT2;RHBDL1;RHOT2;PSMB10	random
ARNT	k562_795	ZNF768;RPUSD1;TMEM8A;SOX8;TSNAXIP1	random
ARNT	k562_795	ZNF771;TMEM8A;WDR24;STUB1;ZDHHC1	random
ARNT	k562_795	ZNF785;WFIKKN1;WFIKKN1;WDR24;ZDHHC1	random
ARNT	k562_799	C22orf23;POLR2F;GGA1;MAFF;PICK1;PLA2G6;TMEM184B	real
ARNT	k562_799	APOBEC3D;MAPK1;ACO2;CENPM;DUSP18	random
ARNT	k562_799	APOBEC3F;PPIL2;EP300;DESI1;GAL3ST1	random
ARNT	k562_799	FAM227A;PPM1F;PHF5A;NDUFA6;INPP5J	random
ARNT	k562_799	FAM227A;TOP3B;POLR3H;SMDT1;MTFP1	random
ARNT	k562_799	GTPBP1;UBE2L3;TEF;TCF20;OSBP2	random
ARNT	k562_799	RPL3;VPREB1;TOB2;TCF20;SLC35E4	random
ARNT	k562_799	TOMM22;YDJC;XPNPEP3;TNFRSF13C;SMTN	random
ATF3	k562_273	ABHD12;ACSS1;APMAP;ENTPD6;GINS1;PYGB	real
ATF3	k562_273	BHLHE23;COL20A1;GATA5;ARFGAP1;CSNK2A1	random
ATF3	k562_273	COL9A3;COL20A1;GATA5;C20orf195;NRSN2	random
ATF3	k562_273	DIDO1;KCNQ2;MTG2;COL20A1;NRSN2	random
ATF3	k562_273	OGFR;PPDPF;OSBPL2;EEF1A2;SCRT2	random
ATF3	k562_273	OGFR;STMN3;PSMA7;GMEB2;SLC52A3	random
ATF3	k562_273	YTHDF1;ZGPAT;PSMA7;YTHDF1;TRIB3	random
ATF3	k562_274	CST7;DTD1;DZANK1;POLR3F;FOXA2;GZF1;KIF16B;NANP;NINL;PET117;RALGAPA2;REM1;SEC23B;XRN2;ZNF133	real
ATF3	k562_274	BTBD3;AURKA;ARFGEF2;BTBD3;ADRM1	random
ATF3	k562_274	CD93;CEBPB;C20orf197;DSTN;ARFGAP1	random
ATF3	k562_274	DSTN;CTCFL;CASS4;ESF1;AURKA	random
ATF3	k562_274	ESF1;DBNDD2;CEBPB;FLRT3;BIRC7	random
ATF3	k562_274	FLRT3;DDX27;CSTF1;JAG1;C20orf195	random
ATF3	k562_274	GINS1;KCNG1;FAM65C;MACROD2;CSTF1	random
ATF3	k562_274	GINS1;NFATC2;MOCS3;MGME1;CTCFL	random
ATF3	k562_274	INSM1;PKIG;NFATC2;MKKS;DIDO1	random
ATF3	k562_274	MGME1;PTGIS;PPP4R1L;NKX2-2;FAM217B	random
ATF3	k562_274	NAA20;SERINC3;RBM38;PAX1;MOCS3	random
ATF3	k562_274	NDUFAF5;SNX21;RNF114;PLCB1;PPP4R1L	random
ATF3	k562_274	PAX1;TOX2;TMEM189-UBE2V1;RBBP9;RAB22A	random
ATF3	k562_274	RBBP9;ZFP64;TUBB1;RRBP1;RAE1	random
ATF3	k562_274	RRBP1;ZNF335;UBE2V1;SPTLC3;UBE2V1	random
ATF3	k562_274	SPTLC3;ZSWIM1;ZNF334;TASP1;VAPB	random
ATF3	k562_280	ADAT1;CENPN;CMC2;MPHOSPH6;PLCG2;SDR42E1;WFDC1	real
ATF3	k562_280	ATMIN;C16orf62;CDH1;ATF7IP2;CARHSP1	random
ATF3	k562_280	BANP;COQ7;DDX19A;C16orf45;CLEC16A	random
ATF3	k562_280	CDH15;GPRC5B;MON1B;ITPRIPL2;DEXI	random
ATF3	k562_280	CPNE7;GSPT1;MTSS1L;KIAA0430;GSPT1	random
ATF3	k562_280	DPEP1;RPS15A;ST3GAL2;NDE1;RSL1D1	random
ATF3	k562_280	MAP1LC3B;THUMPD1;VPS4A;PDXDC1;SOCS1	random
ATF3	k562_280	SNAI3;TMC5;ZFP90;SHISA9;ZNF174	random
ATF3	k562_338	C2CD2L;DPAGT1;DDX6;H2AFX;HINFP;HYOU1;MCAM;PHLDB1;RPS25;TRAPPC4;SLC37A4;VPS11	real
ATF3	k562_338	CNIH2;C11orf68;C11orf68;ARL2;BAD	random
ATF3	k562_338	EFEMP2;CCDC85B;CCDC85B;ATG2A;CCDC88B	random
ATF3	k562_338	FAM89B;DRAP1;CD248;BATF2;ESRRA	random
ATF3	k562_338	FIBP;EHBP1L1;CST6;CCDC88B;GPR137	random
ATF3	k562_338	FOSL1;FIBP;EIF1AD;CDC42BPG;OTUB1	random
ATF3	k562_338	KAT5;MUS81;FOSL1;MAP4K2;PLCB3	random
ATF3	k562_338	KCNK7;PACS1;MAP3K11;MEN1;PRDX5	random
ATF3	k562_338	MAP3K11;SART1;MAP3K11;PPP2R5B;RPS6KA4	random
ATF3	k562_338	RELA;SF3B2;PACS1;SAC3D1;RTN3	random
ATF3	k562_338	RNASEH2C;SIPA1;SART1;SAC3D1;STIP1	random
ATF3	k562_338	SIPA1;SNX32;SF3B2;SF1;TRMT112	random
ATF3	k562_338	SSSCA1;YIF1A;SNX32;SNX15;VEGFB	random
ATF3	k562_356	ACADSB;IKZF5;ADAM12;BNIP3;BUB3;C10orf88;CPXM2;DPYSL4;GLRX3;HMX3;INPP5A;LRRC27;STK32C;MGMT;MKI67;PWWP2B	real
ATF3	k562_356	CCAR1;ALDH18A1;ALDH18A1;ANKRD16;CUZD1	random
ATF3	k562_356	CCDC6;ALDH18A1;ARHGAP19;ANKRD16;EMX2	random
ATF3	k562_356	DDX50;BMPR1A;ATAD1;CAMK1D;FAM24B	random
ATF3	k562_356	DNA2;BTAF1;CCNJ;CDC123;FAM53B	random
ATF3	k562_356	DNAJC12;CYP26A1;CYP26A1;CDNF;FAM53B	random
ATF3	k562_356	HERC4;FAM35A;HECTD2;ECHDC3;FGFR2	random
ATF3	k562_356	JMJD1C;FFAR4;HTR7;FAM107B;LHPP	random
ATF3	k562_356	NRBF2;FRA10AC1;IFIT1;FAM171A1;NKX1-2	random
ATF3	k562_356	RHOBTB1;GLUD1;IFIT3;FAM171A1;PDZD8	random
ATF3	k562_356	SIRT1;HELLS;LCOR;ITIH5;PLEKHA1	random
ATF3	k562_356	SLC16A9;MARCH5;LIPA;MEIG1;PRDX3	random
ATF3	k562_356	SLC16A9;PAPSS2;PAPSS2;NMT2;PSTK	random
ATF3	k562_356	SLC25A16;PDLIM1;PAPSS2;PRKCQ;TRUB1	random
ATF3	k562_356	STOX1;PTEN;PCGF5;PROSER2;TRUB1	random
ATF3	k562_356	SUPV3L1;RPP30;TCTN3;SFMBT2;VAX1	random
ATF3	k562_356	VPS26A;SNCG;TM9SF3;USP6NL;WDR11	random
ATF3	k562_361	B3GNT7;DIS3L2;ECEL1;HDAC4;NDUFA10;NPPC	real
ATF3	k562_361	CALM2;ABI2;HOXD12;ASB3;ARMC9	random
ATF3	k562_361	FOXN2;ABI2;HOXD3;ATP6V1E2;DOCK10	random
ATF3	k562_361	FOXN2;BMPR2;NCKAP1;EPCAM;FAM124B	random
ATF3	k562_361	MTA3;HECW2;NUP35;GPR75-ASB3;FARSB	random
ATF3	k562_361	SOCS5;SLC39A10;SCRN3;SRBD1;FARSB	random
ATF3	k562_361	THUMPD2;TMEM237;SESTD1;TSPYL6;FBXO36	random
ATF3	k562_399	AKR1A1;HPDL;LURAP1;MAST2;MMACHC;MUTYH;TOE1;PIK3R3;TSPAN1;POMGNT1;PRDX1;RNF11;ZSWIM5	real
ATF3	k562_399	ARL8A;CAMSAP2;ARL8A;CD247;ATPAF1	random
ATF3	k562_399	CAMSAP2;CFH;ASPM;DCAF6;CMPK1	random
ATF3	k562_399	CFH;CSRP1;CAMSAP2;DUSP27;DMBX1	random
ATF3	k562_399	CSRP1;KIF14;CHI3L1;GPR161;EFCAB14	random
ATF3	k562_399	ELF3;KIF21B;CSRP1;MPC2;FAAH	random
ATF3	k562_399	PHLDA3;LMOD1;ELF3;MPZL1;FOXD2	random
ATF3	k562_399	PTPN7;NAV1;KLHL12;POU2F1;GPBP1L1	random
ATF3	k562_399	SHISA4;PHLDA3;LGR6;RCSD1;MKNK1	random
ATF3	k562_399	SYT2;PTPN7;PPP1R12B;SFT2D2;NASP	random
ATF3	k562_399	SYT2;RNPEP;PTPN7;TADA1;OSBPL9	random
ATF3	k562_399	TIMM17A;SYT2;RABIF;TMCO1;RAD54L	random
ATF3	k562_399	UBE2T;SYT2;SHISA4;UHMK1;TAL1	random
ATF3	k562_399	ZNF281;TIMM17A;TMEM9;XCL2;TMEM69	random
ATF3	k562_423	CBS;NDUFV3;PDE9A;PKNOX1;RSPH1;SLC37A1;TFF1;U2AF1;WDR4	real
ATF3	k562_423	ADARB1;AGPAT3;ATP5O;C21orf58;CRYZL1	random
